Date,Price,Open,High,Low,Volume,Returns,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,WMA_20,BB_mid,BB_upper,BB_lower,BB_pct_b,BB_bandwidth,BB_squeeze,BB_sig_breakout_long,BB_sig_breakout_short,BB_sig_mr_buy,BB_sig_mr_sell,HV_20,HV_60,HV_120,HV_Parkinson,HV_GarmanKlass,Vol_regime,Trend,Seasonal,Residual
2020-02-28,117.62,118.0,121.0,117.0,5500000.0,-2.3819404099925228,129.0745,,,126.48462908078096,131.356742195543,127.36657142857143,129.0745,138.76428295341063,119.38471704658937,-0.09106071080612903,0.15014248288253107,False,0,1,1,0,30.848977573941816,,,29.711137770328826,29.95659792994183,Medium,114.73005988023951,2.6965673890314603,0.1933727307290356
2020-03-02,124.49,119.65,125.35,119.65,6450000.0,5.840843393980607,128.4,,,126.17776306835313,130.8480946255028,126.92995238095239,128.4,137.32774740257625,119.47225259742376,0.2810197901168374,0.13906148602143684,False,0,0,0,0,38.506943749809416,,,30.866077574143798,30.392296128086798,High,114.72154761904763,3.06993261118262,6.698519769769748
2020-03-03,125.76,126.5,128.8,125.01,3600000.0,1.0201622620290869,128.07999999999998,,,126.11349182706803,130.47119872731741,126.67852380952382,128.07999999999998,136.89841613657978,119.26158386342017,0.3684571036301891,0.1377016885786978,False,0,0,0,0,36.11064138252059,,,29.777157486398742,29.999725579346652,High,114.7128402366864,3.286791363093562,7.76036840022004
2020-03-04,122.71,125.94,125.94,122.5,1240000.0,-2.4252544529262177,127.56799999999998,,,125.58987769982679,129.8962951178865,126.16709523809521,127.56799999999998,136.38494922772082,118.75105077227916,0.22450788393301307,0.13823136253168247,False,0,0,0,0,36.78251718786577,,,30.15221228334911,29.971495631499884,High,114.701,7.361401652533163,0.647598347466837
2020-03-05,123.76,123.15,126.4,123.06,4560000.0,0.855675984027391,127.21400000000001,,,125.30835805369959,129.4417547387838,125.80442857142857,127.21400000000001,136.0463195975735,118.38168040242654,0.30446812630348324,0.1388576665708724,False,0,0,0,0,36.75206794360224,,,29.865280018933394,30.06009234385594,High,114.68152046783626,5.984697438999805,3.0937820931639353
2020-03-06,115.67,121.5,122.0,115.3,5400000.0,-6.536845507433746,126.542,,,123.82553373774581,128.42162475813313,124.705,126.542,136.71093432288527,116.37306567711474,-0.03456928989758945,0.16072030350216154,False,0,1,1,0,43.286901738456216,,,31.690513326304526,30.850260625822834,High,114.64767441860467,5.964766703580662,-4.942441122185326
2020-03-09,107.58,107.58,107.58,107.58,289100.0,-6.994034754041673,125.624,,,121.32622085501569,126.87780070197512,122.89909523809523,125.624,138.8708457417326,112.37715425826738,-0.1810677934881705,0.21089673536478085,False,0,1,1,0,49.03612059395781,,,31.01174869768284,30.43814237248946,High,114.62306358381504,3.7594398688979687,-10.80250345271301
2020-03-10,105.05,101.0,105.84,101.0,15540000.0,-2.3517382413087944,124.48549999999997,,,118.82218687732097,125.26092657590289,120.93966666666668,124.48549999999997,140.5516022358451,108.41939776415485,-0.10486046069834476,0.2581200579319701,False,0,1,1,0,48.579285146078746,,,31.836185145337755,30.68561828532712,High,114.59304597701149,1.8213495571127822,-11.36439553412427
2020-03-11,105.39,108.4,111.72,104.61,6560000.0,0.3236554021894369,123.18100000000001,134.9184,,116.75569658850236,123.78900608879897,119.12104761904762,123.18100000000001,140.9973082004868,105.36469179951322,0.0007102537799072458,0.2892703939810001,False,0,0,1,0,46.759204281264886,,,34.311680476042376,33.81743982370032,High,114.56177142857143,0.1772922863897321,-9.349063714961165
2020-03-12,100.16,101.5,103.4,99.0,4300000.0,-4.962520163203344,121.6645,134.0632,,114.20251249796354,122.03870934148053,116.92857142857143,121.6645,141.86506536467797,101.46393463532202,-0.032274706469405015,0.33207000176186113,False,0,1,1,0,48.8144589849852,,,35.25248265118381,35.22410427971096,High,114.53022727272727,-0.5140216450216428,-13.856205627705634
2020-03-13,104.18,98.0,105.2,96.2,4990000.0,4.013578274760394,120.39649999999999,133.2036,,112.66058749827684,120.71584198285234,115.26338095238094,120.39649999999999,141.67078027108386,99.12221972891614,0.11887077275085162,0.3534036333462163,False,0,0,0,0,52.25337361418645,,,39.37100104424244,38.62906218996313,High,114.50090395480225,1.5643350820554218,-11.88523903685767
2020-03-16,96.37,101.0,101.98,96.37,6130000.0,-7.496640430024959,118.79,132.1414,,110.1543432677727,118.91244628041883,112.97514285714286,118.79,142.23002604632998,95.34997395367003,0.02175821059912347,0.39464645250155694,False,0,0,1,0,57.38405119061277,,,40.97195661977907,39.670081189586796,High,114.47224719101125,-2.260304943613446,-15.841942247397798
2020-03-17,93.48,97.0,99.0,92.51,3110000.0,-2.9988585659437588,116.90700000000001,131.03979999999999,,107.58905968811537,117.02856137075818,110.56466666666668,116.90700000000001,142.1509684093573,91.66303159064275,0.03598816913199266,0.4318641041059521,False,0,0,1,0,56.12596506523598,,,42.88993102443427,41.71869236186645,High,114.46039106145251,-1.7546933206209416,-19.225697740831567
2020-03-18,86.47,90.1,90.79,86.47,2500000.0,-7.498930252460425,114.489,129.789,,104.33997358225147,114.7649642321835,107.66590476190474,114.489,141.69278371515713,87.28521628484287,-0.014983509157747455,0.4752209158112505,False,0,1,1,0,57.49113060454921,,,43.558786974575376,41.95473352517284,High,114.4383888888889,-3.6818878618113926,-24.286501027077502
2020-03-19,85.41,79.99,87.5,79.99,6730000.0,-1.2258586793107462,112.07949999999998,128.53799999999998,,101.42766995421279,112.59052243720694,104.8964761904762,112.07949999999998,140.657967768584,83.50103223141596,0.03339870744719457,0.5099677955127213,False,0,0,1,0,57.40667274326666,,,47.402347866238635,45.189958225919995,High,114.40994475138122,-3.5672480926072083,-25.432696658774013
2020-03-20,91.81,90.0,91.81,86.15,5260000.0,7.493267767240377,110.10049999999998,127.403,,99.94802842279543,111.0512244788953,102.96604761904763,110.10049999999998,138.5298780408483,81.67112195915166,0.17831691615413547,0.5164259570274127,False,0,0,0,0,66.53124088279219,,,49.01552889882226,47.44272586836625,High,114.37532967032968,-1.596534188034181,-20.968795482295494
2020-03-24,85.25,86.11,94.22,84.93,5870000.0,-7.145191155647536,108.005,126.02380000000001,,97.6867932808269,109.1400226656438,100.59933333333333,108.005,137.30486060681758,78.70513939318239,0.11168757241962315,0.5425648924923401,False,0,0,0,0,69.31843488146036,,,53.26509527656372,53.768950277245644,High,114.32295081967213,-2.689318782745127,-26.383632036927004
2020-03-25,81.33,89.5,89.5,80.01,4020000.0,-4.598240469208213,105.8365,124.589,,95.17036354531507,107.08002098670721,98.05885714285715,105.8365,136.3292030270314,75.34379697296858,0.09815795965553996,0.5762228158911419,False,0,0,0,0,69.98037445911703,,,57.819636705436686,56.20006770008168,High,114.26739130434783,-4.1558224546874385,-28.78156884966039
2020-03-26,79.06,81.5,82.7,78.4,8000000.0,-2.791097995819496,103.602,123.14119999999998,,92.69184607680506,105.00446387658074,95.50871428571429,103.602,135.10070881230052,72.10329118769947,0.11042847587428531,0.6080714428736999,False,0,0,0,0,69.82715605565181,,,58.641322170321295,57.01802087080511,High,114.21237837837839,-6.778779427479426,-28.37359895089896
2020-03-27,78.26,78.98,79.5,76.51,5360000.0,-1.011889704022258,101.4905,121.68699999999998,,90.4715620649889,103.02339247831551,93.09519047619047,101.4905,133.87192708405536,69.10907291594464,0.14129900853815816,0.6381174018071714,False,0,0,0,0,69.9386947272659,47.53026368877326,,58.46045234804009,56.731639252946344,High,114.16575268817203,-9.285138568868408,-26.62061411930362
2020-03-30,75.01,76.0,76.0,73.25,5710000.0,-4.15282392026578,99.35999999999999,120.18799999999999,,88.09286020883677,100.94832636881065,90.57323809523808,99.35999999999999,132.8607318066179,65.85926819338206,0.13657510318640642,0.674330350374757,False,0,0,0,0,70.32740503143458,47.269122200832435,,58.54909036086904,56.78904172207508,High,114.1092513368984,-9.091923649553062,-30.00732768734533
2020-03-31,76.99,76.0,79.79,75.0,12720000.0,2.6396480469270625,96.98499999999999,118.72279999999999,,86.38472786901572,99.17363552667652,88.44276190476191,96.98499999999999,129.7103576233926,64.25964237660736,0.19450295654359429,0.6748540005855056,False,0,0,0,0,66.47623859835558,47.56916374622794,,59.19249603511862,58.2957955718928,High,114.05648936170212,-8.549274841348378,-28.517214520353747
2020-04-01,76.3,76.0,77.5,75.3,9330000.0,-0.8962202883491333,94.512,117.26620000000001,,84.83323127378253,97.47929215433011,86.4727619047619,94.512,125.51136135165562,63.51263864834438,0.20625201284949485,0.6559878396744461,False,0,0,0,0,65.51085716561604,47.56028911680194,,59.16841109116594,58.269784802572765,High,113.98798941798941,-12.334811094576715,-25.3531783234127
2020-04-02,82.02,77.53,82.02,77.0,8750000.0,7.496723460026211,92.4775,115.92839999999998,,84.40042646243137,96.33415940215751,85.28304761904761,92.4775,120.9202438716338,64.03475612836621,0.316165767142646,0.6151278715716535,False,0,0,0,0,74.05726637065958,50.46871143122967,,60.39304614065731,58.96555079707817,High,113.91563157894737,-6.2775720725698845,-25.618059506377488
2020-04-03,88.17,88.17,88.17,86.67,5800000.0,7.498171177761528,90.698,114.814,,84.98036085282655,95.72940685384955,84.87280952380952,90.698,115.06073392315648,66.33526607684351,0.44811748123232675,0.537227588770568,False,0,0,0,0,80.51119019354628,53.20931912743476,,60.23379522860976,58.749415961031474,High,113.83743455497383,-5.09798691099476,-20.569447643979064
2020-04-06,90.46,92.0,93.59,88.18,8550000.0,2.597255302256994,89.4375,113.76219999999999,,85.823382260084,95.33908042023107,84.85014285714286,89.4375,110.78182982760215,68.09317017239785,0.5239524971797829,0.4773015754600062,False,0,0,0,0,79.52853283132029,53.61153774487202,,60.367570784523764,59.81371271118222,High,113.76088541666667,-6.692875496031741,-16.608009920634935
2020-04-07,95.37,92.2,96.5,91.84,4460000.0,5.427813398187056,88.82700000000001,112.79539999999999,,87.29209268160955,95.34137075947322,85.41514285714285,88.82700000000001,108.6291637307908,69.02483626920923,0.6652092187740613,0.44585911335046274,False,0,0,0,0,79.3888512966959,54.26613152034322,,61.28272840056355,60.633293176728486,High,113.70709844559586,-6.284225008224368,-12.052873437371488
2020-04-08,95.89,94.75,96.7,92.56,4080000.0,0.5452448359022711,88.369,111.8962,,88.61484765366961,95.38200996247521,86.08780952380951,88.369,106.9791386063447,69.7588613936553,0.7020672752387745,0.42119156279565695,False,0,0,0,0,79.19873509497278,54.33602445289589,,61.18016859692881,61.05127822463854,High,113.664793814433,-6.951595279005069,-10.823198535427927
2020-04-09,99.05,99.0,102.0,98.2,5560000.0,3.2954426947544024,88.05199999999999,111.0758,,90.2202557069512,95.65371292821779,87.10504761904762,88.05199999999999,105.6286682670071,70.47533173299288,0.8128579271375389,0.39923382244598893,False,0,0,0,0,80.25058932433312,54.95292137734463,,60.10008013402701,59.86859552739294,High,113.6071282051282,-5.0211272893772865,-9.536000915750922
2020-04-10,94.69,95.0,95.0,92.1,4440000.0,-4.401817264008076,87.7785,110.15119999999999,,90.90790867511257,95.58232678538684,87.7372380952381,87.7785,104.72066077066148,70.8363392293385,0.7039733919881269,0.3860207401735388,False,0,0,0,0,79.81187257255061,55.492390546939085,,59.747497165102125,59.445318580002706,High,113.54163265306123,-7.033840702947849,-11.817791950113381
2020-04-13,93.51,96.0,96.89,92.7,4670000.0,-1.2461717182384546,87.24499999999999,109.2228,,91.30823041740294,95.42882109758041,88.28309523809524,87.24499999999999,102.6112192727045,71.87878072729548,0.7038562605679045,0.3522544391702565,False,0,0,0,0,78.2872897555173,55.50047779917181,,57.402875186288924,57.457577387016265,High,113.47898477157361,-7.420916827814029,-12.548067943759573
2020-04-14,93.08,94.1,94.97,92.1,1990000.0,-0.4598438669661071,87.0805,108.3248,,91.5808103531871,95.25483434961149,88.83880952380953,87.0805,102.10198422829934,72.05901577170066,0.6996973104927072,0.3450022502925303,False,0,0,0,0,73.45581468121232,55.46730685712606,,56.501248043931504,57.099905258632866,High,113.41641414141415,-6.830909090909088,-13.505505050505064
2020-04-15,90.5,92.11,92.9,89.55,4060000.0,-2.7718091963902003,86.9315,107.4916,,91.41453183731215,94.90262439778841,89.1644761904762,86.9315,101.74336618897138,72.11963381102862,0.6204608505934598,0.3407709791956053,False,0,0,0,0,73.33921095329195,55.62026728664101,,55.17940519993736,55.74150807378967,High,113.35502512562815,-6.321811836962592,-16.533213288665554
2020-04-16,91.95,90.2,92.65,90.0,2590000.0,1.6022099447513845,87.2055,106.6716,,91.49691155464875,94.68391147943372,89.64242857142857,87.2055,102.18323712794017,72.22776287205983,0.6583850737755769,0.34350441492658546,False,0,0,0,0,67.73606929640574,55.8251780587811,,54.5438078213157,55.45064126768878,High,113.2976,-5.740957539682537,-15.606642460317463
2020-04-17,96.32,95.0,98.84,95.0,6190000.0,4.75258292550298,87.751,105.9812,,92.23892516162586,94.80510322169789,90.51047619047618,87.751,103.23939144242156,72.26260855757845,0.7766265312913687,0.35300774788712513,False,0,0,0,0,69.16021465612197,56.64864684106941,,51.77283871672377,53.53798150151119,High,113.23781094527362,-3.549395522388059,-13.36841542288557
2020-04-20,96.22,100.0,100.0,93.99,7160000.0,-0.1038205980066386,87.97149999999999,105.3234,,92.85139821368342,94.90991039046101,91.31704761904763,87.97149999999999,103.82447484950193,72.11852515049806,0.7601562192051026,0.3604116071569073,False,0,0,0,0,64.59114602243007,56.66027515786989,,51.68182352031396,52.91776997231212,High,113.18054455445545,-6.40545359893132,-10.555090955524133
2020-04-21,89.35,93.5,94.43,89.01,6470000.0,-7.139887757223036,88.1765,104.5916,,92.31272156542444,94.49806517635278,91.44833333333334,88.1765,103.98727617189897,72.36572382810104,0.5371107650643265,0.3586165513917873,False,0,0,0,0,64.58217939451501,58.26683787382157,,48.37462391389023,47.393420382055794,High,113.11029556650246,-8.33715722495895,-15.423138341543513
2020-04-22,88.67,85.7,89.77,83.8,5310000.0,-0.7610520425293706,88.54350000000001,103.80860000000001,,91.75230286305144,94.0663566447711,91.49533333333332,88.54350000000001,104.02240418398007,73.06459581601995,0.5040862065717454,0.3496338903246441,False,0,0,0,0,62.04694245984656,58.211506307384965,,44.54637762859027,46.28710438886566,High,113.03401960784313,-8.04493347338936,-16.319086134453773
2020-04-23,95.15,93.01,95.32,92.26,5300000.0,7.30799594000226,89.348,103.082,,92.27502549950506,94.1466265229362,92.12452380952382,89.348,104.41869599901511,74.27730400098488,0.692492768760619,0.33734825623438947,False,0,0,0,0,65.00236952780855,60.38012132943036,,43.62562108009673,45.27398336655713,High,112.96273170731708,-8.616201574396689,-9.196530132920381
2020-04-24,95.27,96.74,97.5,94.61,4050000.0,0.1261166579085552,90.1985,102.3776,,92.73579080727352,94.22983937308908,92.68852380952379,90.1985,104.53657779086288,75.86042220913711,0.6768542504083733,0.3179227546103956,False,0,0,0,0,64.67494079513138,60.3457560674495,,43.330731110514535,44.79794492669808,High,112.88480582524272,-5.219911773770999,-12.394894051471727
2020-04-27,93.4,93.05,95.3,91.9,2640000.0,-1.962842447779984,91.11800000000001,101.6548,,92.83797683692374,94.1683697898973,92.99342857142857,91.11800000000001,103.59245153313866,78.64354846686136,0.5914669472215999,0.2738087212875315,False,0,0,0,0,62.721942543357024,60.40725532139694,,43.3105279993812,44.85656232390441,High,112.80280193236715,-7.7083381642512,-11.694463768115941
2020-04-28,93.75,92.5,94.1,92.1,1790000.0,0.3747323340471031,91.956,100.9598,,92.97828809278163,94.1373794350901,93.24409523809523,91.956,102.54336963506363,81.36863036493638,0.5847235933870942,0.2302703387503507,False,0,0,0,0,62.509650527079565,60.425384488081356,,41.50411985493654,42.415801088820174,High,112.70966346153847,-13.46902803215302,-5.490635429385449
